ID,SKU,Name,Manufacturer,Current Category,Suggested Category,Reason,Requires FFL
"155792","BANDT-450008-CT","B&T GHM9 G2 PSTL 9MM 4.3"" 30RD CT","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"126321","BT-450008-CT","B&T GHM9 G2 PSTL 9MM 4.3"" 30RD CT","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"155795","BANDT-450008-SBR-TS","B&T GHM9 SBR 9MM 4.3"" 30RD BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155794","BANDT-450008-SBR-G-TS","B&T GHM9 SBR 9MM 4.3"" 33RD GLK BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"184313","RSR-BANDT-450002-SBR-CT-TS-1758133158492","B&T GHM9 SBR 9MM 6"" 30RD COYOTE TAN","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155789","BANDT-450002-SBR-CT-TS","B&T GHM9 SBR 9MM 6"" 30RD COYOTE TAN","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"183484","RSR-BANDT-450002-SBR-CT-TS-1758068370056","B&T GHM9 SBR 9MM 6"" 30RD COYOTE TAN","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"184801","RSR-BANDT-450002-SBR-CT-TS-1758161991467","B&T GHM9 SBR 9MM 6"" 30RD COYOTE TAN","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"183578","RSR-BANDT-450002-SBR-CT-TS-1758075556607","B&T GHM9 SBR 9MM 6"" 30RD COYOTE TAN","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155790","BANDT-450002-SBR-G-TS","B&T GHM9 SBR 9MM 6"" 33RD GLK BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155787","BANDT-440000-C-US","B&T KH9 COVERT PSTL 9MM 6"" 25RD BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"126316","BT-440000-C-US","B&T KH9 COVERT PSTL 9MM 6"" 25RD BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"155799","BANDT-500167-SBR-RS","B&T SPC10 PDW SBR 10MM 9"" 15RD BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155800","BANDT-500167-SBR-TS","B&T SPC10 SBR 10MM 9"" 15RD BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155802","BANDT-500168-SBR-TS","B&T SPC45 PDW SBR 45ACP 4.5"" 15RD BK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155801","BANDT-500168-SBR-RS","B&T SPC45 SBR 45ACP 9"" 15RD BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"183579","RSR-BANDT500168SDSBRTSKIT-1758075578600","B&T SPC45 SD SBR 45ACP 25RD W/SUP","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"184314","RSR-BANDT500168SDSBRTSKIT-1758133179951","B&T SPC45 SD SBR 45ACP 25RD W/SUP","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"184802","RSR-BANDT500168SDSBRTSKIT-1758162013774","B&T SPC45 SD SBR 45ACP 25RD W/SUP","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"183485","RSR-BANDT500168SDSBRTSKIT-1758068392167","B&T SPC45 SD SBR 45ACP 25RD W/SUP","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155831","BANDT500168SDSBRTSKIT","B&T SPC45 SD SBR 45ACP 25RD W/SUP","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155798","BANDT-500003-PDW-G-TB","B&T SPC9 PDW G 9MM 5.9"" TB 32RD BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"126327","BT-500003-PDW-G","B&T SPC9 PDW G 9MM 5.9"" TB 32RD BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"155828","BANDT500003PDWSBRSDTS","B&T SPC9 SBR 9MM 4.5"" 30RD BLK SPRSR","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155830","BANDT500003SBRSDTSKIT","B&T SPC9 SBR 9MM 4.5"" 30RD SPRSR BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155829","BANDT500003SBRSDGTSKIT","B&T SPC9 SD SBR 9MM 4.5"" 30R GLK BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155827","BANDT500003PDWSBRSDGTS","B&T SPC9 SD SBR 9MM 9"" 33RD GLK BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155743","BANDT-200590","B&T TELESCOPIC STOCK FOR MP5 BLK","B&T USA","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155744","BANDT-200598","B&T TELESCOPIC STOCK FOR MP5K BLK","B&T USA","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155819","BANDT-TP9PRO-US-PISTOL","B&T TP9 PRO PSTL 9MM 5.11"" 30RD","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"126365","BT-TP9PRO-US-Pistol","B&T TP9 PRO PSTL 9MM 5.11"" 30RD","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"155818","BANDT-TP9PRO-US","B&T TP9 PRO SBR 9MM 5.11"" 30RD BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"126285","BT-30105-N-US-OD","B&T TP9 PSTL 9MM 5"" 30RD ODG","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"155759","BANDT-30105-N-US-OD","B&T TP9 PSTL 9MM 5"" 30RD ODG","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"155760","BANDT-30105-N-US-SG","B&T TP9 PSTL 9MM 5.11"" 30RD GRY","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"126286","BT-30105-N-US-SG","B&T TP9 PSTL 9MM 5.11"" 30RD GRY","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"155754","BANDT-30105-N-SBR-FS","B&T TP9 SBR 9MM 5.11"" 30RD BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155753","BANDT-30105-N-SBR-CTFS","B&T TP9 SBR 9MM 5.11"" 30RD COY TAN","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155755","BANDT-30105-N-SBR-ODFS","B&T TP9 SBR 9MM 5.11"" 30RD OD GREEN","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155756","BANDT-30105-N-SBR-SGFS","B&T TP9 SBR 9MM 5.11"" 30RD SNPR GRY","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"126283","BT-30105-2-N-BLK","B&T TP9-N PSTL 9MM 5"" 30RD BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"155757","BANDT-30105-N-US","B&T TP9-N PSTL 9MM 5"" 30RD BLK","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"155758","BANDT-30105-N-US-CT","B&T TP9-N PSTL 9MM 5.1"" 30RD TAN","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"126284","BT-30105-N-US-CT","B&T TP9-N PSTL 9MM 5.1"" 30RD TAN","B&T USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"156073","BC41409","B/C COATED HANDGUN CLEANING ROD 12""","Birchwood Casey","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155952","BC23801","B/C GSK TRU-OIL STOCK FINISH KIT","Birchwood Casey","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"156187","BCHNDGCLNKIT","B/C HANDGUN CLEANING KIT 16 PIECE","Birchwood Casey","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"156068","BC41210","B/C NYLON PISTOL BRUSHES 9MM 3PK","Birchwood Casey","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155954","BC30250","B/C PISTOL CLEANING MAT BLK","Birchwood Casey","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"156388","BCTRGLCK","B/C TRIGGER LOCK BLK","Birchwood Casey","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155951","BC23123EA","B/C TRU-OIL STOCK FINISH 3OZ","Birchwood Casey","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155558","B5AKM-1491","B5 AK STOCK 4.5MM BLACK","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155559","B5AKM-1494","B5 AK STOCK 4.5MM ODG","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155560","B5AKM-1496","B5 AK STOCK 4.5MM PLUM","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155555","B5AKM-1485","B5 AK STOCK 5.5MM BLACK","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155556","B5AKM-1488","B5 AK STOCK 5.5MM ODG","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155557","B5AKM-1490","B5 AK STOCK 5.5MM PLUM","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155561","B5AKM-1497","B5 AK STOCK FIXED BLACK","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155562","B5AKM-1500","B5 AK STOCK FIXED ODG","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155563","B5AKM-1502","B5 AK STOCK FIXED PLUM","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155575","B5CAR-1353","B5 CAR 15 STOCK BLK","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155576","B5CAR-1482","B5 CAR 15 STOCK ODG","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155601","B5MTR-1395","B5 M4 MULTI-TASKER TOOL BLK","B5 Systems","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155596","B5MPS-1553","B5 MODULAR PICATINNY STOCK BLK","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155598","B5MPS-1555","B5 MODULAR PICATINNY STOCK CB","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155597","B5MPS-1554","B5 MODULAR PICATINNY STOCK FDE","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155599","B5MPS-1556","B5 MODULAR PICATINNY STOCK ODG","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155600","B5MPS-1557","B5 MODULAR PICATINNY STOCK WOLF GRAY","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155644","B5SRK-1655","B5 SIERRA K STOCK BLACK","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155646","B5SRK-1657","B5 SIERRA K STOCK COYOTE","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155645","B5SRK-1656","B5 SIERRA K STOCK FLAT DARK EARTH","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155647","B5SRK-1658","B5 SIERRA K STOCK ODG","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155648","B5SRK-1659","B5 SIERRA K STOCK WOLF GRAY","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155564","B5ATG-1092","B5 TRIGGER GUARD BLK","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155628","B5PTG-1127","B5 TRIGGER GUARD COMPOSITE BLK","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155629","B5PTG-1128","B5 TRIGGER GUARD COMPOSITE FDE","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155565","B5ATG-1103","B5 TRIGGER GUARD FDE","B5 Systems","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155705","BAD-AUTH-UR10-5B-Y-15C","BAD 10.5 UPPR AUTH ELITE 556 C BLK","Battle Arms Development","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155707","BAD-AUTH-UR10-5G-Y-15C","BAD 10.5 UPPR AUTH ELITE 556 C GRAY","Battle Arms Development","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155733","BAD-WH-UR10-5B-Y-15","BAD 10.5 UPPR WRKHORSE 556 AMBI BLK","Battle Arms Development","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155735","BAD-WH-UR10-5G-Y-15","BAD 10.5 UPPR WRKHORSE 556 AMBI GRAY","Battle Arms Development","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155706","BAD-AUTH-UR10-5G-Y-15","BAD 10.5 UPR AUTH ELITE 556AMBI GRAY","Battle Arms Development","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155734","BAD-WH-UR10-5B-Y-15C","BAD 10.5 UPR WRKHORSE 556AMBI C  BLK","Battle Arms Development","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155736","BAD-WH-UR16B-Y-15","BAD 16 UPPR WRKHORSE 556 AMBI BLK","Battle Arms Development","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155737","BAD-WH-UR16B-Y-15C","BAD 16 UPPR WRKHORSE 556 AMBI C BLK","Battle Arms Development","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155739","BAD-WH-UR16G-Y-15C","BAD 16 UPPR WRKHORSE 556 AMBI C GRAY","Battle Arms Development","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155738","BAD-WH-UR16G-Y-15","BAD 16 UPPR WRKHORSE 556AMBI GRAY","Battle Arms Development","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155694","BAD-A-BBL16T9MM110BN","BAD BATTLEARMS LTWHT 16"" 9MM BARREL","Battle Arms Development","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155696","BAD-A-BBL85T9MM110BN","BAD BATTLEARMS LTWHT 8.5"" 9MM BARREL","Battle Arms Development","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"126209","BAD-EKG","BAD ENHANCED AK TRIGGER","Battle Arms Development","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"126227","BAD-ET","BAD ENHANCED TRIGGER NICKLE TEFLON","Battle Arms Development","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155731","BAD-WH-UR-16-556","BAD WORKHORSE 556 UPPR 16"" BLK N/BCG","Battle Arms Development","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"155729","BAD-WH-LR-R-B5","BAD WORKHORSE COMPLETE LOWR B5 STOCK","Battle Arms Development","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"155730","BAD-WH-UR-105-556","BAD WORKHRSE 556 UPPR 10.5 BLK N/BCG","Battle Arms Development","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"183623","RSR-BO24902-1758076347818","BADGER AR TACTICAL LATCH BLK","Badger Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"157223","BO24902","BADGER AR TACTICAL LATCH BLK","Badger Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"184358","RSR-BO24902-1758133936759","BADGER AR TACTICAL LATCH BLK","Badger Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"156793","BFM19421","BARRETT MRAD CNV KT 300 NM BLK 10RD","Barrett","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"156792","BFM19419","BARRETT MRAD CONV KIT 338 LAPUA A","Barrett","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"156213","BCM-GFSK-MOD-0-BLK","BCM GUNFIGHTER STOCK KIT BLK","Bravo Company","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"156204","BCM-GFS-MOD-0-BLK","BCM GUNFIGHTER STOCK MOD 0 BLK","Bravo Company","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"156205","BCM-GFS-MOD-0-FDE","BCM GUNFIGHTER STOCK MOD 0 FDE","Bravo Company","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"156214","BCM-GFSK-MOD0-SPMD-BLK","BCM GUNFTR STOCK KIT MOD0 SOPMOD BLK","Bravo Company","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"156215","BCM-GFSK-MOD0-SPMD-FDE","BCM GUNFTR STOCK KIT MOD0 SOPMOD FDE","Bravo Company","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"156216","BCM-GFSK-MOD1-SPMD-BLK","BCM GUNFTR STOCK KIT MOD1 SOPMOD BLK","Bravo Company","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"156217","BCM-GFSK-MOD1-SPMD-FDE","BCM GUNFTR STOCK KIT MOD1 SOPMOD FDE","Bravo Company","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"156209","BCM-GFS-MOD0-SPMD-BLK","BCM GUNFTR STOCK MOD0 SOPMOD BLK","Bravo Company","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"156210","BCM-GFS-MOD0-SPMD-FDE","BCM GUNFTR STOCK MOD0 SOPMOD FDE","Bravo Company","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"156211","BCM-GFS-MOD1-SPMD-BLK","BCM GUNFTR STOCK MOD1 SOPMOD BLK","Bravo Company","Handguns","Parts","Not an actual firearm - appears to be parts","true"
